Date,Cons,Irradiacao,PV_Out,Surplus
2018-03-05 07:00:00,107.0,0.356,219.00141,112.00140999999999
2018-03-05 08:00:00,155.25,0.42,258.37245,103.12245000000001
2018-03-05 09:00:00,192.25,0.471,289.7462474999999,97.49624749999992
2018-03-05 10:00:00,241.5,0.523,321.7352175,80.23521749999998
2018-03-05 11:00:00,260.25,0.539,331.57797750000003,71.32797750000003
2018-03-05 12:00:00,259.25,0.509,313.1228025,53.87280249999998
2018-03-05 13:00:00,252.5,0.483,297.1283175,44.62831749999998
2018-03-05 14:00:00,258.5,0.46,282.97935,24.47935000000001
2018-03-05 15:00:00,249.75,0.4,246.069,-3.6810000000000116
2018-03-05 16:00:00,241.75,0.277,170.4027825,-71.3472175
2018-03-05 17:00:00,215.0,0.027,16.6096575,-198.3903425
2018-03-05 18:00:00,190.5,0.0,0.0,-190.5
2018-03-05 19:00:00,160.25,0.0,0.0,-160.25
2018-03-05 20:00:00,124.5,0.0,0.0,-124.5
2018-03-05 21:00:00,104.25,0.0,0.0,-104.25
2018-03-05 22:00:00,96.0,0.0,0.0,-96.0
2018-03-05 23:00:00,93.25,0.0,0.0,-93.25
2018-03-06 00:00:00,88.5,0.0,0.0,-88.5
2018-03-06 01:00:00,85.0,0.0,0.0,-85.0
2018-03-06 02:00:00,83.75,0.0,0.0,-83.75
2018-03-06 03:00:00,82.75,0.0,0.0,-82.75
2018-03-06 04:00:00,84.0,0.0,0.0,-84.0
2018-03-06 05:00:00,83.5,0.0,0.0,-83.5
2018-03-06 06:00:00,89.0,0.131,80.5875975,-8.412402499999999
2018-03-06 07:00:00,111.0,0.356,219.00141,108.00140999999999
2018-03-06 08:00:00,163.0,0.42,258.37245,95.37245000000001
2018-03-06 09:00:00,200.0,0.471,289.7462474999999,89.74624749999992
2018-03-06 10:00:00,239.0,0.523,321.7352175,82.73521749999998
2018-03-06 11:00:00,249.0,0.539,331.57797750000003,82.57797750000003
2018-03-06 12:00:00,244.5,0.509,313.1228025,68.62280249999998
2018-03-06 13:00:00,240.5,0.483,297.1283175,56.62831749999998
2018-03-06 14:00:00,248.0,0.46,282.97935,34.97935000000001
2018-03-06 15:00:00,244.25,0.4,246.069,1.8189999999999884
2018-03-06 16:00:00,238.75,0.277,170.4027825,-68.3472175
2018-03-06 17:00:00,211.75,0.027,16.6096575,-195.1403425
2018-03-06 18:00:00,189.0,0.0,0.0,-189.0
2018-03-06 19:00:00,155.75,0.0,0.0,-155.75
2018-03-06 20:00:00,122.75,0.0,0.0,-122.75
2018-03-06 21:00:00,104.75,0.0,0.0,-104.75
2018-03-06 22:00:00,97.5,0.0,0.0,-97.5
2018-03-06 23:00:00,93.25,0.0,0.0,-93.25
2018-03-07 00:00:00,87.75,0.0,0.0,-87.75
2018-03-07 01:00:00,85.0,0.0,0.0,-85.0
2018-03-07 02:00:00,84.5,0.0,0.0,-84.5
2018-03-07 03:00:00,82.0,0.0,0.0,-82.0
2018-03-07 04:00:00,82.0,0.0,0.0,-82.0
2018-03-07 05:00:00,82.25,0.0,0.0,-82.25
2018-03-07 06:00:00,86.25,0.131,80.5875975,-5.662402499999999
2018-03-07 07:00:00,108.75,0.356,219.00141,110.25140999999999
2018-03-07 08:00:00,154.75,0.42,258.37245,103.62245000000001
2018-03-07 09:00:00,199.25,0.471,289.7462474999999,90.49624749999992
2018-03-07 10:00:00,239.5,0.523,321.7352175,82.23521749999998
2018-03-07 11:00:00,243.75,0.539,331.57797750000003,87.82797750000003
2018-03-07 12:00:00,241.75,0.509,313.1228025,71.37280249999998
2018-03-07 13:00:00,239.75,0.483,297.1283175,57.37831749999998
2018-03-07 14:00:00,243.75,0.46,282.97935,39.22935000000001
2018-03-07 15:00:00,249.5,0.4,246.069,-3.4310000000000116
2018-03-07 16:00:00,244.5,0.277,170.4027825,-74.0972175
2018-03-07 17:00:00,223.25,0.027,16.6096575,-206.6403425
2018-03-07 18:00:00,199.0,0.0,0.0,-199.0
2018-03-07 19:00:00,166.5,0.0,0.0,-166.5
2018-03-07 20:00:00,128.25,0.0,0.0,-128.25
2018-03-07 21:00:00,107.5,0.0,0.0,-107.5
2018-03-07 22:00:00,97.25,0.0,0.0,-97.25
2018-03-07 23:00:00,93.0,0.0,0.0,-93.0
2018-03-08 00:00:00,87.5,0.0,0.0,-87.5
2018-03-08 01:00:00,85.25,0.0,0.0,-85.25
2018-03-08 02:00:00,85.0,0.0,0.0,-85.0
2018-03-08 03:00:00,83.5,0.0,0.0,-83.5
2018-03-08 04:00:00,82.75,0.0,0.0,-82.75
2018-03-08 05:00:00,86.0,0.0,0.0,-86.0
2018-03-08 06:00:00,90.75,0.131,80.5875975,-10.162402499999999
2018-03-08 07:00:00,114.25,0.356,219.00141,104.75140999999999
2018-03-08 08:00:00,164.75,0.42,258.37245,93.62245000000001
2018-03-08 09:00:00,203.0,0.471,289.7462474999999,86.74624749999992
2018-03-08 10:00:00,242.0,0.523,321.7352175,79.73521749999998
2018-03-08 11:00:00,251.75,0.539,331.57797750000003,79.82797750000003
2018-03-08 12:00:00,245.0,0.509,313.1228025,68.12280249999998
2018-03-08 13:00:00,243.0,0.483,297.1283175,54.12831749999998
2018-03-08 14:00:00,244.0,0.46,282.97935,38.97935000000001
2018-03-08 15:00:00,249.25,0.4,246.069,-3.1810000000000116
2018-03-08 16:00:00,240.75,0.277,170.4027825,-70.3472175
2018-03-08 17:00:00,220.0,0.027,16.6096575,-203.3903425
2018-03-08 18:00:00,190.5,0.0,0.0,-190.5
2018-03-08 19:00:00,165.5,0.0,0.0,-165.5
2018-03-08 20:00:00,131.0,0.0,0.0,-131.0
2018-03-08 21:00:00,110.5,0.0,0.0,-110.5
2018-03-08 22:00:00,100.25,0.0,0.0,-100.25
2018-03-08 23:00:00,97.25,0.0,0.0,-97.25
2018-03-09 00:00:00,92.5,0.0,0.0,-92.5
2018-03-09 01:00:00,89.75,0.0,0.0,-89.75
2018-03-09 02:00:00,84.0,0.0,0.0,-84.0
2018-03-09 03:00:00,83.25,0.0,0.0,-83.25
2018-03-09 04:00:00,82.75,0.0,0.0,-82.75
2018-03-09 05:00:00,85.25,0.0,0.0,-85.25
2018-03-09 06:00:00,90.5,0.131,80.5875975,-9.912402499999999
2018-03-09 07:00:00,112.75,0.356,219.00141,106.25140999999999
2018-03-09 08:00:00,161.0,0.42,258.37245,97.37245000000001
2018-03-09 09:00:00,200.0,0.471,289.7462474999999,89.74624749999992
2018-03-09 10:00:00,239.5,0.523,321.7352175,82.23521749999998
2018-03-09 11:00:00,250.75,0.539,331.57797750000003,80.82797750000003
2018-03-09 12:00:00,248.5,0.509,313.1228025,64.62280249999998
2018-03-09 13:00:00,243.75,0.483,297.1283175,53.37831749999998
2018-03-09 14:00:00,240.75,0.46,282.97935,42.22935000000001
2018-03-09 15:00:00,243.0,0.4,246.069,3.0689999999999884
2018-03-09 16:00:00,231.75,0.277,170.4027825,-61.3472175
2018-03-09 17:00:00,209.0,0.027,16.6096575,-192.3903425
2018-03-09 18:00:00,177.0,0.0,0.0,-177.0
2018-03-09 19:00:00,146.0,0.0,0.0,-146.0
2018-03-09 20:00:00,120.25,0.0,0.0,-120.25
2018-03-09 21:00:00,101.5,0.0,0.0,-101.5
2018-03-09 22:00:00,92.5,0.0,0.0,-92.5
2018-03-09 23:00:00,87.0,0.0,0.0,-87.0
2018-03-10 00:00:00,83.25,0.0,0.0,-83.25
2018-03-10 01:00:00,80.5,0.0,0.0,-80.5
2018-03-10 02:00:00,79.25,0.0,0.0,-79.25
2018-03-10 03:00:00,78.0,0.0,0.0,-78.0
2018-03-10 04:00:00,76.5,0.0,0.0,-76.5
2018-03-10 05:00:00,75.5,0.0,0.0,-75.5
2018-03-10 06:00:00,76.25,0.131,80.5875975,4.337597500000001
2018-03-10 07:00:00,78.0,0.356,219.00141,141.00141
2018-03-10 08:00:00,83.5,0.42,258.37245,174.87245000000001
2018-03-10 09:00:00,85.25,0.471,289.7462474999999,204.49624749999992
2018-03-10 10:00:00,91.0,0.523,321.7352175,230.73521749999998
2018-03-10 11:00:00,95.75,0.539,331.57797750000003,235.82797750000003
2018-03-10 12:00:00,93.5,0.509,313.1228025,219.62280249999998
2018-03-10 13:00:00,93.25,0.483,297.1283175,203.87831749999998
2018-03-10 14:00:00,94.0,0.46,282.97935,188.97935
2018-03-10 15:00:00,91.25,0.4,246.069,154.819
2018-03-10 16:00:00,89.5,0.277,170.4027825,80.9027825
2018-03-10 17:00:00,87.75,0.027,16.6096575,-71.1403425
2018-03-10 18:00:00,88.5,0.0,0.0,-88.5
2018-03-10 19:00:00,87.0,0.0,0.0,-87.0
2018-03-10 20:00:00,84.75,0.0,0.0,-84.75
2018-03-10 21:00:00,81.25,0.0,0.0,-81.25
2018-03-10 22:00:00,79.75,0.0,0.0,-79.75
2018-03-10 23:00:00,79.25,0.0,0.0,-79.25
2018-03-11 00:00:00,79.25,0.0,0.0,-79.25
2018-03-11 01:00:00,78.75,0.0,0.0,-78.75
2018-03-11 02:00:00,77.25,0.0,0.0,-77.25
2018-03-11 03:00:00,76.75,0.0,0.0,-76.75
2018-03-11 04:00:00,74.75,0.0,0.0,-74.75
2018-03-11 05:00:00,74.5,0.0,0.0,-74.5
2018-03-11 06:00:00,74.5,0.131,80.5875975,6.087597500000001
2018-03-11 07:00:00,73.75,0.356,219.00141,145.25141
2018-03-11 08:00:00,72.75,0.42,258.37245,185.62245000000001
2018-03-11 09:00:00,73.75,0.471,289.7462474999999,215.99624749999992
2018-03-11 10:00:00,75.5,0.523,321.7352175,246.23521749999998
2018-03-11 11:00:00,76.0,0.539,331.57797750000003,255.57797750000003
2018-03-11 12:00:00,78.0,0.509,313.1228025,235.12280249999998
2018-03-11 13:00:00,79.5,0.483,297.1283175,217.62831749999998
2018-03-11 14:00:00,82.0,0.46,282.97935,200.97935
2018-03-11 15:00:00,83.25,0.4,246.069,162.819
2018-03-11 16:00:00,84.0,0.277,170.4027825,86.4027825
2018-03-11 17:00:00,85.0,0.027,16.6096575,-68.3903425
2018-03-11 18:00:00,86.5,0.0,0.0,-86.5
2018-03-11 19:00:00,88.5,0.0,0.0,-88.5
2018-03-11 20:00:00,90.25,0.0,0.0,-90.25
2018-03-11 21:00:00,88.25,0.0,0.0,-88.25
2018-03-11 22:00:00,83.25,0.0,0.0,-83.25
2018-03-11 23:00:00,82.75,0.0,0.0,-82.75
2018-03-12 00:00:00,82.75,0.0,0.0,-82.75
2018-03-12 01:00:00,80.75,0.0,0.0,-80.75
2018-03-12 02:00:00,79.0,0.0,0.0,-79.0
2018-03-12 03:00:00,79.0,0.0,0.0,-79.0
2018-03-12 04:00:00,78.5,0.0,0.0,-78.5
2018-03-12 05:00:00,78.5,0.0,0.0,-78.5
2018-03-12 06:00:00,85.75,0.131,80.5875975,-5.162402499999999
2018-03-12 07:00:00,107.75,0.356,219.00141,111.25140999999999
2018-03-12 08:00:00,156.0,0.42,258.37245,102.37245000000001
2018-03-12 09:00:00,186.75,0.471,289.7462474999999,102.99624749999992
2018-03-12 10:00:00,222.5,0.523,321.7352175,99.23521749999998
2018-03-12 11:00:00,238.75,0.539,331.57797750000003,92.82797750000003
2018-03-12 12:00:00,238.25,0.509,313.1228025,74.87280249999998
2018-03-12 13:00:00,233.5,0.483,297.1283175,63.62831749999998
2018-03-12 14:00:00,231.25,0.46,282.97935,51.72935000000001
2018-03-12 15:00:00,221.25,0.4,246.069,24.81899999999999
2018-03-12 16:00:00,220.25,0.277,170.4027825,-49.8472175
2018-03-12 17:00:00,202.75,0.027,16.6096575,-186.1403425
2018-03-12 18:00:00,181.75,0.0,0.0,-181.75
2018-03-12 19:00:00,151.75,0.0,0.0,-151.75
2018-03-12 20:00:00,123.75,0.0,0.0,-123.75
2018-03-12 21:00:00,106.0,0.0,0.0,-106.0
2018-03-12 22:00:00,96.5,0.0,0.0,-96.5
2018-03-12 23:00:00,90.0,0.0,0.0,-90.0
2018-03-13 00:00:00,84.0,0.0,0.0,-84.0
2018-03-13 01:00:00,82.75,0.0,0.0,-82.75
2018-03-13 02:00:00,80.25,0.0,0.0,-80.25
2018-03-13 03:00:00,80.75,0.0,0.0,-80.75
2018-03-13 04:00:00,80.5,0.0,0.0,-80.5
2018-03-13 05:00:00,80.5,0.0,0.0,-80.5
2018-03-13 06:00:00,88.0,0.131,80.5875975,-7.412402499999999
2018-03-13 07:00:00,108.75,0.356,219.00141,110.25140999999999
2018-03-13 08:00:00,156.0,0.42,258.37245,102.37245000000001
2018-03-13 09:00:00,184.75,0.471,289.7462474999999,104.99624749999992
2018-03-13 10:00:00,217.5,0.523,321.7352175,104.23521749999998
2018-03-13 11:00:00,223.75,0.539,331.57797750000003,107.82797750000003
2018-03-13 12:00:00,222.25,0.509,313.1228025,90.87280249999998
2018-03-13 13:00:00,222.0,0.483,297.1283175,75.12831749999998
2018-03-13 14:00:00,228.5,0.46,282.97935,54.47935000000001
2018-03-13 15:00:00,224.75,0.4,246.069,21.31899999999999
2018-03-13 16:00:00,219.0,0.277,170.4027825,-48.5972175
2018-03-13 17:00:00,201.25,0.027,16.6096575,-184.6403425
2018-03-13 18:00:00,181.5,0.0,0.0,-181.5
2018-03-13 19:00:00,153.25,0.0,0.0,-153.25
2018-03-13 20:00:00,122.25,0.0,0.0,-122.25
2018-03-13 21:00:00,105.0,0.0,0.0,-105.0
2018-03-13 22:00:00,97.25,0.0,0.0,-97.25
2018-03-13 23:00:00,93.5,0.0,0.0,-93.5
2018-03-14 00:00:00,87.75,0.0,0.0,-87.75
2018-03-14 01:00:00,86.0,0.0,0.0,-86.0
2018-03-14 02:00:00,83.75,0.0,0.0,-83.75
2018-03-14 03:00:00,83.25,0.0,0.0,-83.25
2018-03-14 04:00:00,82.0,0.0,0.0,-82.0
2018-03-14 05:00:00,82.75,0.0,0.0,-82.75
2018-03-14 06:00:00,88.0,0.131,80.5875975,-7.412402499999999
2018-03-14 07:00:00,108.75,0.356,219.00141,110.25140999999999
2018-03-14 08:00:00,157.5,0.42,258.37245,100.87245000000001
2018-03-14 09:00:00,191.5,0.471,289.7462474999999,98.24624749999992
2018-03-14 10:00:00,232.25,0.523,321.7352175,89.48521749999998
2018-03-14 11:00:00,245.75,0.539,331.57797750000003,85.82797750000003
2018-03-14 12:00:00,245.25,0.509,313.1228025,67.87280249999998
2018-03-14 13:00:00,245.75,0.483,297.1283175,51.37831749999998
2018-03-14 14:00:00,255.0,0.46,282.97935,27.97935000000001
2018-03-14 15:00:00,253.25,0.4,246.069,-7.181000000000012
2018-03-14 16:00:00,242.5,0.277,170.4027825,-72.0972175
2018-03-14 17:00:00,216.0,0.027,16.6096575,-199.3903425
2018-03-14 18:00:00,193.0,0.0,0.0,-193.0
2018-03-14 19:00:00,160.75,0.0,0.0,-160.75
2018-03-14 20:00:00,130.25,0.0,0.0,-130.25
2018-03-14 21:00:00,110.0,0.0,0.0,-110.0
2018-03-14 22:00:00,99.75,0.0,0.0,-99.75
2018-03-14 23:00:00,92.25,0.0,0.0,-92.25
2018-03-15 00:00:00,87.0,0.0,0.0,-87.0
2018-03-15 01:00:00,84.5,0.0,0.0,-84.5
2018-03-15 02:00:00,81.5,0.0,0.0,-81.5
2018-03-15 03:00:00,80.25,0.0,0.0,-80.25
2018-03-15 04:00:00,79.0,0.0,0.0,-79.0
2018-03-15 05:00:00,80.0,0.0,0.0,-80.0
2018-03-15 06:00:00,86.0,0.131,80.5875975,-5.412402499999999
2018-03-15 07:00:00,110.0,0.356,219.00141,109.00140999999999
2018-03-15 08:00:00,159.25,0.42,258.37245,99.12245000000001
2018-03-15 09:00:00,194.5,0.471,289.7462474999999,95.24624749999992
2018-03-15 10:00:00,230.0,0.523,321.7352175,91.73521749999998
2018-03-15 11:00:00,237.5,0.539,331.57797750000003,94.07797750000003
2018-03-15 12:00:00,231.5,0.509,313.1228025,81.62280249999998
2018-03-15 13:00:00,233.75,0.483,297.1283175,63.37831749999998
2018-03-15 14:00:00,237.0,0.46,282.97935,45.97935000000001
2018-03-15 15:00:00,234.0,0.4,246.069,12.068999999999988
2018-03-15 16:00:00,228.0,0.277,170.4027825,-57.5972175
2018-03-15 17:00:00,207.5,0.027,16.6096575,-190.8903425
2018-03-15 18:00:00,180.0,0.0,0.0,-180.0
2018-03-15 19:00:00,153.5,0.0,0.0,-153.5
2018-03-15 20:00:00,125.75,0.0,0.0,-125.75
2018-03-15 21:00:00,103.75,0.0,0.0,-103.75
2018-03-15 22:00:00,96.5,0.0,0.0,-96.5
2018-03-15 23:00:00,93.0,0.0,0.0,-93.0
2018-03-16 00:00:00,88.5,0.0,0.0,-88.5
2018-03-16 01:00:00,83.25,0.0,0.0,-83.25
2018-03-16 02:00:00,82.5,0.0,0.0,-82.5
2018-03-16 03:00:00,82.0,0.0,0.0,-82.0
2018-03-16 04:00:00,79.5,0.0,0.0,-79.5
2018-03-16 05:00:00,81.0,0.0,0.0,-81.0
2018-03-16 06:00:00,87.25,0.131,80.5875975,-6.662402499999999
2018-03-16 07:00:00,108.25,0.356,219.00141,110.75140999999999
2018-03-16 08:00:00,157.0,0.42,258.37245,101.37245000000001
2018-03-16 09:00:00,184.0,0.471,289.7462474999999,105.74624749999992
2018-03-16 10:00:00,213.5,0.523,321.7352175,108.23521749999998
2018-03-16 11:00:00,226.5,0.539,331.57797750000003,105.07797750000003
2018-03-16 12:00:00,223.5,0.509,313.1228025,89.62280249999998
2018-03-16 13:00:00,222.25,0.483,297.1283175,74.87831749999998
2018-03-16 14:00:00,227.0,0.46,282.97935,55.97935000000001
2018-03-16 15:00:00,219.25,0.4,246.069,26.81899999999999
2018-03-16 16:00:00,211.0,0.277,170.4027825,-40.5972175
2018-03-16 17:00:00,196.5,0.027,16.6096575,-179.8903425
2018-03-16 18:00:00,173.0,0.0,0.0,-173.0
2018-03-16 19:00:00,146.5,0.0,0.0,-146.5
2018-03-16 20:00:00,119.5,0.0,0.0,-119.5
2018-03-16 21:00:00,99.0,0.0,0.0,-99.0
2018-03-16 22:00:00,88.75,0.0,0.0,-88.75
2018-03-16 23:00:00,83.75,0.0,0.0,-83.75
2018-03-17 00:00:00,79.75,0.0,0.0,-79.75
2018-03-17 01:00:00,79.0,0.0,0.0,-79.0
2018-03-17 02:00:00,77.75,0.0,0.0,-77.75
2018-03-17 03:00:00,77.25,0.0,0.0,-77.25
2018-03-17 04:00:00,77.0,0.0,0.0,-77.0
2018-03-17 05:00:00,75.5,0.0,0.0,-75.5
2018-03-17 06:00:00,76.5,0.131,80.5875975,4.087597500000001
2018-03-17 07:00:00,80.0,0.356,219.00141,139.00141
2018-03-17 08:00:00,84.75,0.42,258.37245,173.62245000000001
2018-03-17 09:00:00,93.75,0.471,289.7462474999999,195.99624749999992
2018-03-17 10:00:00,98.75,0.523,321.7352175,222.98521749999998
2018-03-17 11:00:00,101.0,0.539,331.57797750000003,230.57797750000003
2018-03-17 12:00:00,99.0,0.509,313.1228025,214.12280249999998
2018-03-17 13:00:00,100.5,0.483,297.1283175,196.62831749999998
2018-03-17 14:00:00,101.0,0.46,282.97935,181.97935
2018-03-17 15:00:00,98.25,0.4,246.069,147.819
2018-03-17 16:00:00,96.75,0.277,170.4027825,73.6527825
2018-03-17 17:00:00,97.25,0.027,16.6096575,-80.6403425
2018-03-17 18:00:00,95.25,0.0,0.0,-95.25
2018-03-17 19:00:00,91.0,0.0,0.0,-91.0
2018-03-17 20:00:00,87.0,0.0,0.0,-87.0
2018-03-17 21:00:00,86.0,0.0,0.0,-86.0
2018-03-17 22:00:00,84.0,0.0,0.0,-84.0
2018-03-17 23:00:00,82.0,0.0,0.0,-82.0
2018-03-18 00:00:00,80.5,0.0,0.0,-80.5
2018-03-18 01:00:00,78.75,0.0,0.0,-78.75
2018-03-18 02:00:00,77.0,0.0,0.0,-77.0
2018-03-18 03:00:00,75.0,0.0,0.0,-75.0
2018-03-18 04:00:00,75.5,0.0,0.0,-75.5
2018-03-18 05:00:00,74.0,0.0,0.0,-74.0
2018-03-18 06:00:00,73.75,0.131,80.5875975,6.837597500000001
2018-03-18 07:00:00,74.5,0.356,219.00141,144.50141
2018-03-18 08:00:00,73.25,0.42,258.37245,185.12245000000001
2018-03-18 09:00:00,73.5,0.471,289.7462474999999,216.24624749999992
2018-03-18 10:00:00,74.75,0.523,321.7352175,246.98521749999998
2018-03-18 11:00:00,76.0,0.539,331.57797750000003,255.57797750000003
2018-03-18 12:00:00,78.75,0.509,313.1228025,234.37280249999998
2018-03-18 13:00:00,77.75,0.483,297.1283175,219.37831749999998
2018-03-18 14:00:00,79.0,0.46,282.97935,203.97935
2018-03-18 15:00:00,79.75,0.4,246.069,166.319
2018-03-18 16:00:00,81.0,0.277,170.4027825,89.4027825
2018-03-18 17:00:00,81.5,0.027,16.6096575,-64.8903425
2018-03-18 18:00:00,82.5,0.0,0.0,-82.5
2018-03-18 19:00:00,83.5,0.0,0.0,-83.5
2018-03-18 20:00:00,82.5,0.0,0.0,-82.5
2018-03-18 21:00:00,81.0,0.0,0.0,-81.0
2018-03-18 22:00:00,78.25,0.0,0.0,-78.25
2018-03-18 23:00:00,78.0,0.0,0.0,-78.0
2018-03-19 00:00:00,76.75,0.0,0.0,-76.75
2018-03-19 01:00:00,75.75,0.0,0.0,-75.75
2018-03-19 02:00:00,76.0,0.0,0.0,-76.0
2018-03-19 03:00:00,76.5,0.0,0.0,-76.5
2018-03-19 04:00:00,74.75,0.0,0.0,-74.75
2018-03-19 05:00:00,76.75,0.0,0.0,-76.75
2018-03-19 06:00:00,83.25,0.131,80.5875975,-2.662402499999999
2018-03-19 07:00:00,103.5,0.356,219.00141,115.50140999999999
2018-03-19 08:00:00,161.0,0.42,258.37245,97.37245000000001
2018-03-19 09:00:00,199.5,0.471,289.7462474999999,90.24624749999992
2018-03-19 10:00:00,239.0,0.523,321.7352175,82.73521749999998
2018-03-19 11:00:00,254.25,0.539,331.57797750000003,77.32797750000003
2018-03-19 12:00:00,253.5,0.509,313.1228025,59.62280249999998
2018-03-19 13:00:00,238.25,0.483,297.1283175,58.87831749999998
2018-03-19 14:00:00,242.0,0.46,282.97935,40.97935000000001
2018-03-19 15:00:00,247.75,0.4,246.069,-1.6810000000000116
2018-03-19 16:00:00,242.5,0.277,170.4027825,-72.0972175
2018-03-19 17:00:00,217.5,0.027,16.6096575,-200.8903425
2018-03-19 18:00:00,192.5,0.0,0.0,-192.5
2018-03-19 19:00:00,158.5,0.0,0.0,-158.5
2018-03-19 20:00:00,130.5,0.0,0.0,-130.5
2018-03-19 21:00:00,109.75,0.0,0.0,-109.75
2018-03-19 22:00:00,98.75,0.0,0.0,-98.75
2018-03-19 23:00:00,93.5,0.0,0.0,-93.5
2018-03-20 00:00:00,88.25,0.0,0.0,-88.25
2018-03-20 01:00:00,86.75,0.0,0.0,-86.75
2018-03-20 02:00:00,85.5,0.0,0.0,-85.5
2018-03-20 03:00:00,84.5,0.0,0.0,-84.5
2018-03-20 04:00:00,84.75,0.0,0.0,-84.75
2018-03-20 05:00:00,85.75,0.0,0.0,-85.75
2018-03-20 06:00:00,92.5,0.131,80.5875975,-11.912402499999999
2018-03-20 07:00:00,113.25,0.356,219.00141,105.75140999999999
2018-03-20 08:00:00,167.5,0.42,258.37245,90.87245000000001
2018-03-20 09:00:00,203.0,0.471,289.7462474999999,86.74624749999992
2018-03-20 10:00:00,242.0,0.523,321.7352175,79.73521749999998
2018-03-20 11:00:00,259.0,0.539,331.57797750000003,72.57797750000003
2018-03-20 12:00:00,259.0,0.509,313.1228025,54.12280249999998
2018-03-20 13:00:00,243.25,0.483,297.1283175,53.87831749999998
2018-03-20 14:00:00,245.5,0.46,282.97935,37.47935000000001
2018-03-20 15:00:00,247.25,0.4,246.069,-1.1810000000000116
2018-03-20 16:00:00,241.5,0.277,170.4027825,-71.0972175
2018-03-20 17:00:00,221.0,0.027,16.6096575,-204.3903425
2018-03-20 18:00:00,194.75,0.0,0.0,-194.75
2018-03-20 19:00:00,170.5,0.0,0.0,-170.5
2018-03-20 20:00:00,136.75,0.0,0.0,-136.75
2018-03-20 21:00:00,116.75,0.0,0.0,-116.75
2018-03-20 22:00:00,103.25,0.0,0.0,-103.25
2018-03-20 23:00:00,99.75,0.0,0.0,-99.75
2018-03-21 00:00:00,94.75,0.0,0.0,-94.75
2018-03-21 01:00:00,90.5,0.0,0.0,-90.5
2018-03-21 02:00:00,90.25,0.0,0.0,-90.25
2018-03-21 03:00:00,88.5,0.0,0.0,-88.5
2018-03-21 04:00:00,87.0,0.0,0.0,-87.0
2018-03-21 05:00:00,89.0,0.0,0.0,-89.0
2018-03-21 06:00:00,95.0,0.131,80.5875975,-14.412402499999999
2018-03-21 07:00:00,117.5,0.356,219.00141,101.50140999999999
2018-03-21 08:00:00,162.25,0.42,258.37245,96.12245000000001
2018-03-21 09:00:00,197.25,0.471,289.7462474999999,92.49624749999992
2018-03-21 10:00:00,231.5,0.523,321.7352175,90.23521749999998
2018-03-21 11:00:00,243.25,0.539,331.57797750000003,88.32797750000003
2018-03-21 12:00:00,246.0,0.509,313.1228025,67.12280249999998
2018-03-21 13:00:00,238.75,0.483,297.1283175,58.37831749999998
2018-03-21 14:00:00,238.75,0.46,282.97935,44.22935000000001
2018-03-21 15:00:00,239.5,0.4,246.069,6.568999999999988
2018-03-21 16:00:00,232.0,0.277,170.4027825,-61.5972175
2018-03-21 17:00:00,214.0,0.027,16.6096575,-197.3903425
2018-03-21 18:00:00,193.0,0.0,0.0,-193.0
2018-03-21 19:00:00,163.5,0.0,0.0,-163.5
2018-03-21 20:00:00,131.25,0.0,0.0,-131.25
2018-03-21 21:00:00,110.25,0.0,0.0,-110.25
2018-03-21 22:00:00,100.5,0.0,0.0,-100.5
2018-03-21 23:00:00,96.0,0.0,0.0,-96.0
2018-03-22 00:00:00,91.0,0.0,0.0,-91.0
2018-03-22 01:00:00,89.75,0.0,0.0,-89.75
2018-03-22 02:00:00,88.75,0.0,0.0,-88.75
2018-03-22 03:00:00,86.5,0.0,0.0,-86.5
2018-03-22 04:00:00,84.5,0.0,0.0,-84.5
2018-03-22 05:00:00,85.25,0.0,0.0,-85.25
2018-03-22 06:00:00,92.75,0.131,80.5875975,-12.162402499999999
2018-03-22 07:00:00,114.0,0.356,219.00141,105.00140999999999
2018-03-22 08:00:00,160.75,0.42,258.37245,97.62245000000001
2018-03-22 09:00:00,188.5,0.471,289.7462474999999,101.24624749999992
2018-03-22 10:00:00,219.0,0.523,321.7352175,102.73521749999998
2018-03-22 11:00:00,231.5,0.539,331.57797750000003,100.07797750000003
2018-03-22 12:00:00,234.75,0.509,313.1228025,78.37280249999998
2018-03-22 13:00:00,230.0,0.483,297.1283175,67.12831749999998
2018-03-22 14:00:00,230.5,0.46,282.97935,52.47935000000001
2018-03-22 15:00:00,232.5,0.4,246.069,13.568999999999988
2018-03-22 16:00:00,220.75,0.277,170.4027825,-50.3472175
2018-03-22 17:00:00,205.25,0.027,16.6096575,-188.6403425
2018-03-22 18:00:00,184.5,0.0,0.0,-184.5
2018-03-22 19:00:00,162.25,0.0,0.0,-162.25
2018-03-22 20:00:00,130.75,0.0,0.0,-130.75
2018-03-22 21:00:00,111.0,0.0,0.0,-111.0
2018-03-22 22:00:00,100.0,0.0,0.0,-100.0
2018-03-22 23:00:00,96.25,0.0,0.0,-96.25
2018-03-23 00:00:00,92.75,0.0,0.0,-92.75
2018-03-23 01:00:00,89.5,0.0,0.0,-89.5
2018-03-23 02:00:00,88.25,0.0,0.0,-88.25
2018-03-23 03:00:00,87.5,0.0,0.0,-87.5
2018-03-23 04:00:00,86.75,0.0,0.0,-86.75
2018-03-23 05:00:00,88.25,0.0,0.0,-88.25
2018-03-23 06:00:00,92.75,0.131,80.5875975,-12.162402499999999
